,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms),Id
12239,169.17574,169.17574,168.74901,169.16808,Id_12240
12240,281.8334,281.8334,281.99445,281.42328,Id_12241
12241,153.70013,153.70013,154.44386,155.64267,Id_12242
12242,184.29858,184.29858,185.10631,185.40344,Id_12243
12243,228.01767,228.01767,227.82683,227.38478,Id_12244
12244,308.53113,308.53113,308.47372,308.90997,Id_12245
12245,296.64148,296.64148,297.0978,297.14923,Id_12246
12246,236.41496,236.41496,236.91371,236.69875,Id_12247
12247,232.47638,232.47638,231.37943,232.62743,Id_12248
12248,303.66415,303.66415,303.11017,303.23828,Id_12249
12249,255.38779,255.38779,250.50002,254.3274,Id_12250
12250,215.24438,215.24438,215.26044,215.318,Id_12251
12251,273.36652,273.36652,272.7563,273.11755,Id_12252
12252,211.17203,211.17203,211.43279,210.2804,Id_12253
12253,244.63072,244.63072,244.59244,245.36894,Id_12254
12254,247.62529,247.62529,247.48875,247.48007,Id_12255
12255,165.20837,165.20837,165.86775,166.08382,Id_12256
12256,252.32451,252.32451,252.37157,252.34995,Id_12257
12257,164.81181,164.81181,164.58711,164.30034,Id_12258
12258,254.94667,254.94667,253.83476,254.75928,Id_12259
12259,257.98758,257.98758,257.1264,256.55457,Id_12260
12260,166.58182,166.58182,166.59062,166.3228,Id_12261
12261,178.0259,178.0259,179.08632,178.0251,Id_12262
12262,250.43504,250.43504,251.28334,250.85704,Id_12263
12263,197.14264,197.14264,197.19577,197.90915,Id_12264
12264,244.673,244.673,244.6602,244.76413,Id_12265
12265,152.38037,152.38037,153.37064,152.5041,Id_12266
12266,209.83244,209.83244,210.09528,209.76784,Id_12267
12267,207.49677,207.49677,207.673,207.8313,Id_12268
12268,108.11914,108.11914,108.675415,108.82599,Id_12269
12269,132.12787,132.12787,131.57597,132.05978,Id_12270
12270,114.17732,114.17732,114.27077,113.921616,Id_12271
12271,223.91678,223.91678,224.19926,224.08842,Id_12272
12272,104.64312,104.64312,104.58326,104.94362,Id_12273
12273,168.11594,168.11594,168.38902,168.5733,Id_12274
12274,220.07143,220.07143,220.31592,220.58269,Id_12275
12275,156.82497,156.82497,157.1852,156.93855,Id_12276
12276,153.62157,153.62157,153.25777,153.26889,Id_12277
12277,117.2995,117.2995,118.199486,117.93113,Id_12278
12278,124.51498,124.51498,125.493904,124.94218,Id_12279
12279,152.20425,152.20425,153.4735,152.81525,Id_12280
12280,143.34302,143.34302,143.34091,142.94092,Id_12281
12281,195.81767,195.81767,196.21205,195.0523,Id_12282
12282,126.45362,126.45362,126.07861,125.98949,Id_12283
12283,142.47269,142.47269,143.33554,143.1197,Id_12284
12284,146.14304,146.14304,145.76578,145.86366,Id_12285
12285,154.52365,154.52365,154.72693,154.71524,Id_12286
12286,190.1366,190.1366,190.51385,190.25368,Id_12287
12287,252.81422,252.81422,252.95113,253.73793,Id_12288
12288,184.339,184.339,184.707,185.5655,Id_12289
12289,139.75603,139.75603,140.02979,140.02773,Id_12290
12290,179.9363,179.9363,179.68555,179.70525,Id_12291
12291,245.15892,245.15892,245.0396,244.9138,Id_12292
12292,160.31676,160.31676,161.43529,161.58533,Id_12293
12293,154.87366,154.87366,154.99472,154.13031,Id_12294
12294,148.31331,148.31331,148.60991,148.51839,Id_12295
12295,136.31638,136.31638,136.03577,136.35168,Id_12296
12296,129.45868,129.45868,130.18204,130.49168,Id_12297
12297,167.28609,167.28609,166.27946,165.42987,Id_12298
12298,281.63535,281.63535,281.80685,281.568,Id_12299
12299,279.0218,279.0218,279.46014,280.4588,Id_12300
12300,272.11,272.11,271.54987,272.46228,Id_12301
12301,257.21667,257.21667,257.33734,257.1535,Id_12302
12302,227.6777,227.6777,227.48335,227.63692,Id_12303
12303,309.07184,309.07184,309.5381,309.8837,Id_12304
12304,213.75136,213.75136,214.25479,214.13742,Id_12305
12305,296.00797,296.00797,296.165,296.31363,Id_12306
12306,326.5924,326.5924,326.0001,326.6601,Id_12307
12307,309.63687,309.63687,310.09372,309.7924,Id_12308
12308,253.8265,253.8265,253.69917,254.05052,Id_12309
12309,282.27292,282.27292,282.25253,281.22116,Id_12310
12310,303.86188,303.86188,303.20312,303.6421,Id_12311
12311,150.82018,150.82018,149.82718,149.23853,Id_12312
12312,274.28668,274.28668,274.53006,273.99582,Id_12313
12313,148.56122,148.56122,150.99092,146.68779,Id_12314
12314,214.91484,214.91484,215.25491,214.97183,Id_12315
12315,202.92583,202.92583,203.24275,202.749,Id_12316
12316,247.78426,247.78426,248.17589,247.5769,Id_12317
12317,135.91045,135.91045,135.08327,136.29218,Id_12318
12318,251.628,251.628,251.01819,250.99632,Id_12319
12319,246.31012,246.31012,246.39874,247.39644,Id_12320
12320,131.71329,131.71329,133.13591,134.06792,Id_12321
12321,150.97038,150.97038,151.16058,151.02425,Id_12322
12322,209.647,209.647,209.52577,209.62105,Id_12323
12323,106.98442,106.98442,106.7587,106.76355,Id_12324
12324,241.81908,241.81908,242.11096,242.00871,Id_12325
12325,127.57406,127.57406,127.48422,127.550095,Id_12326
12326,224.41025,224.41025,224.1439,224.32872,Id_12327
12327,109.801186,109.801186,110.9469,109.76069,Id_12328
12328,116.2031,116.2031,115.95592,115.66421,Id_12329
12329,131.416,131.416,132.57292,132.0586,Id_12330
12330,203.18062,203.18062,203.26047,203.3113,Id_12331
12331,115.92511,115.92511,116.94651,116.331795,Id_12332
12332,277.84012,277.84012,278.1791,277.87744,Id_12333
12333,155.24602,155.24602,154.93802,154.81924,Id_12334
12334,197.23593,197.23593,197.06477,197.52457,Id_12335
12335,111.157715,111.157715,111.032974,112.79371,Id_12336
12336,160.06506,160.06506,160.77402,160.63495,Id_12337
12337,174.0972,174.0972,173.61064,173.05205,Id_12338
12338,250.88159,250.88159,251.08946,250.6781,Id_12339
12339,136.90817,136.90817,138.68861,139.12564,Id_12340
12340,135.148,135.148,135.79587,135.32574,Id_12341
12341,137.2741,137.2741,137.87674,137.36552,Id_12342
12342,137.58925,137.58925,137.29428,137.09888,Id_12343
12343,143.54085,143.54085,143.13695,143.50272,Id_12344
12344,137.91006,137.91006,137.2641,137.54417,Id_12345
12345,127.65942,127.65942,128.81195,128.07675,Id_12346
12346,244.9034,244.9034,245.08913,245.06308,Id_12347
12347,108.79555,108.79555,109.799576,109.31866,Id_12348
12348,110.6546,110.6546,110.886086,110.886635,Id_12349
12349,226.45462,226.45462,226.14357,226.34137,Id_12350
12350,137.8911,137.8911,138.5288,139.46179,Id_12351
12351,203.95964,203.95964,204.03403,204.03114,Id_12352
12352,129.00964,129.00964,129.62881,130.36096,Id_12353
12353,370.53693,370.53693,370.63168,370.88837,Id_12354
12354,273.45682,273.45682,273.5547,274.35626,Id_12355
12355,143.25504,143.25504,143.68747,143.52135,Id_12356
12356,117.918335,117.918335,118.15629,118.32162,Id_12357
12357,281.35162,281.35162,281.71826,281.25336,Id_12358
12358,166.38774,166.38774,166.8931,166.31694,Id_12359
12359,327.90546,327.90546,328.0457,328.23495,Id_12360
12360,144.33113,144.33113,145.07196,144.83684,Id_12361
12361,181.68086,181.68086,182.07541,181.27072,Id_12362
12362,147.82301,147.82301,148.28294,148.51334,Id_12363
12363,134.51306,134.51306,136.35992,136.06516,Id_12364
12364,278.9251,278.9251,279.1028,279.44864,Id_12365
12365,125.96909,125.96909,125.914566,125.856834,Id_12366
12366,130.52005,130.52005,129.94334,128.97104,Id_12367
12367,151.25024,151.25024,151.83426,151.3109,Id_12368
12368,255.53928,255.53928,255.39954,254.93742,Id_12369
12369,244.81468,244.81468,245.22188,245.01947,Id_12370
12370,229.17018,229.17018,229.37491,229.53645,Id_12371
12371,341.69598,341.69598,342.4747,341.91138,Id_12372
12372,341.04813,341.04813,341.16788,340.38034,Id_12373
12373,135.4825,135.4825,134.83955,135.17917,Id_12374
12374,296.82172,296.82172,296.75638,296.7841,Id_12375
12375,235.3589,235.3589,236.17625,235.74713,Id_12376
12376,231.44432,231.44432,231.74457,231.18233,Id_12377
12377,304.72122,304.72122,303.99435,304.67282,Id_12378
12378,186.83728,186.83728,189.56706,186.33493,Id_12379
12379,287.59888,287.59888,288.1083,288.58163,Id_12380
12380,303.8362,303.8362,303.04648,303.39078,Id_12381
12381,276.69333,276.69333,276.1664,276.35147,Id_12382
12382,288.17685,288.17685,288.13083,288.88956,Id_12383
12383,219.00507,219.00507,218.44417,219.00618,Id_12384
12384,151.0777,151.0777,151.93848,150.07411,Id_12385
12385,244.71341,244.71341,244.62898,244.90204,Id_12386
12386,135.04243,135.04243,137.08057,137.0885,Id_12387
12387,135.76364,135.76364,137.52042,136.55678,Id_12388
12388,251.06653,251.06653,253.10973,252.73251,Id_12389
12389,161.84818,161.84818,162.27376,162.09958,Id_12390
12390,145.72461,145.72461,145.74211,146.128,Id_12391
12391,135.54083,135.54083,135.60858,135.79662,Id_12392
12392,162.45789,162.45789,162.31313,162.85092,Id_12393
12393,139.55182,139.55182,140.11371,140.4295,Id_12394
12394,124.68898,124.68898,124.504135,123.49952,Id_12395
12395,139.0098,139.0098,139.59969,139.32782,Id_12396
12396,262.60364,262.60364,262.57394,263.0803,Id_12397
12397,140.7998,140.7998,141.35788,143.05309,Id_12398
12398,153.09924,153.09924,152.96643,152.48189,Id_12399
12399,139.40855,139.40855,139.34296,139.41339,Id_12400
12400,262.10797,262.10797,262.27054,262.14398,Id_12401
12401,139.24202,139.24202,139.45073,139.37082,Id_12402
12402,126.806755,126.806755,126.236534,125.73053,Id_12403
12403,278.54852,278.54852,278.2357,278.6248,Id_12404
12404,195.83276,195.83276,196.1533,195.90088,Id_12405
12405,151.08144,151.08144,151.51598,152.54659,Id_12406
12406,150.50134,150.50134,150.73845,150.24014,Id_12407
12407,173.24567,173.24567,172.97801,172.97809,Id_12408
12408,102.24849,102.24849,102.20144,101.97114,Id_12409
12409,250.75352,250.75352,250.87352,250.72603,Id_12410
12410,189.77176,189.77176,189.5965,189.73395,Id_12411
12411,246.71004,246.71004,247.05768,246.91325,Id_12412
12412,134.77913,134.77913,134.56209,134.88315,Id_12413
12413,244.22363,244.22363,244.44635,244.254,Id_12414
12414,191.21867,191.21867,190.44948,190.67453,Id_12415
12415,135.51988,135.51988,135.05661,134.89497,Id_12416
12416,191.74754,191.74754,191.78673,192.16306,Id_12417
12417,146.73038,146.73038,147.24475,147.12953,Id_12418
12418,135.85721,135.85721,136.47238,134.62926,Id_12419
12419,144.09596,144.09596,144.15921,143.7,Id_12420
12420,208.12091,208.12091,207.7908,208.23256,Id_12421
12421,115.506714,115.506714,115.2576,113.51817,Id_12422
12422,224.15869,224.15869,224.70909,224.78893,Id_12423
12423,342.28235,342.28235,341.9478,342.15836,Id_12424
12424,225.87196,225.87196,225.49625,226.19958,Id_12425
12425,322.74203,322.74203,323.01028,322.98727,Id_12426
12426,326.6296,326.6296,326.2571,326.6862,Id_12427
12427,235.71794,235.71794,235.28575,235.3745,Id_12428
12428,304.05307,304.05307,304.25714,304.13324,Id_12429
12429,267.7923,267.7923,268.55368,268.89682,Id_12430
12430,247.05528,247.05528,246.78076,246.77946,Id_12431
12431,152.35667,152.35667,153.3048,153.3585,Id_12432
12432,212.22394,212.22394,210.26163,209.64433,Id_12433
12433,201.38953,201.38953,201.1793,201.2206,Id_12434
12434,132.66846,132.66846,132.7925,133.6941,Id_12435
12435,139.03828,139.03828,140.18382,140.05707,Id_12436
12436,135.2528,135.2528,137.04903,136.19447,Id_12437
12437,209.48575,209.48575,207.95872,209.06921,Id_12438
12438,110.097855,110.097855,111.05381,111.131004,Id_12439
12439,164.266,164.266,163.95686,165.01949,Id_12440
12440,176.79893,176.79893,175.62701,175.43393,Id_12441
12441,124.51538,124.51538,125.03145,124.762634,Id_12442
12442,277.5272,277.5272,277.75766,277.916,Id_12443
12443,142.17415,142.17415,142.74988,141.61961,Id_12444
12444,110.06914,110.06914,108.64549,108.90673,Id_12445
12445,172.78549,172.78549,172.83316,173.34476,Id_12446
12446,115.49253,115.49253,114.94474,115.20529,Id_12447
12447,250.50645,250.50645,251.11636,250.71715,Id_12448
12448,132.95496,132.95496,132.87355,132.11998,Id_12449
12449,201.4457,201.4457,201.34293,201.24376,Id_12450
12450,199.04807,199.04807,199.30614,199.79335,Id_12451
12451,133.46484,133.46484,133.73366,132.6952,Id_12452
12452,170.79262,170.79262,170.5819,170.43846,Id_12453
12453,249.11119,249.11119,249.17831,249.2444,Id_12454
12454,260.34143,260.34143,260.77426,260.57727,Id_12455
12455,208.36246,208.36246,208.02246,208.61165,Id_12456
12456,146.93112,146.93112,147.51822,147.17085,Id_12457
12457,303.02887,303.02887,303.36346,303.152,Id_12458
12458,128.7343,128.7343,129.22305,130.24591,Id_12459
12459,283.35208,283.35208,283.1694,282.85593,Id_12460
12460,273.9364,273.9364,273.38736,274.26743,Id_12461
12461,249.51552,249.51552,249.05215,250.16348,Id_12462
12462,262.11877,262.11877,261.5119,262.8892,Id_12463
12463,142.07953,142.07953,142.22342,141.9349,Id_12464
12464,256.40323,256.40323,256.38556,256.06226,Id_12465
12465,255.62057,255.62057,255.7355,255.63237,Id_12466
12466,253.76903,253.76903,253.80862,253.84428,Id_12467
12467,251.40976,251.40976,251.2416,250.63356,Id_12468
12468,265.62277,265.62277,265.4849,265.79446,Id_12469
12469,262.1147,262.1147,262.80795,262.71,Id_12470
12470,244.525,244.525,244.15681,244.76256,Id_12471
12471,234.71315,234.71315,234.82352,235.53558,Id_12472
12472,165.98848,165.98848,166.22432,164.7152,Id_12473
12473,201.46634,201.46634,201.85529,201.93742,Id_12474
12474,117.315315,117.315315,117.606926,116.84102,Id_12475
12475,203.61708,203.61708,203.52759,203.69711,Id_12476
12476,271.13934,271.13934,271.33044,271.08304,Id_12477
12477,125.39886,125.39886,125.93641,125.704414,Id_12478
12478,152.0839,152.0839,152.67216,152.5689,Id_12479
12479,249.15929,249.15929,248.95589,249.2754,Id_12480
12480,146.61584,146.61584,146.40968,147.075,Id_12481
12481,250.7675,250.7675,250.76456,250.65578,Id_12482
12482,141.0137,141.0137,141.37117,141.37714,Id_12483
12483,172.80077,172.80077,173.24557,172.65546,Id_12484
12484,243.34041,243.34041,243.75194,243.62555,Id_12485
12485,143.0324,143.0324,142.71494,142.63391,Id_12486
12486,132.12592,132.12592,132.49896,132.85023,Id_12487
12487,249.23137,249.23137,249.2839,249.11194,Id_12488
12488,135.12666,135.12666,134.81517,134.67528,Id_12489
12489,222.45425,222.45425,222.13214,222.456,Id_12490
12490,222.91731,222.91731,222.69981,223.53032,Id_12491
12491,310.0981,310.0981,310.1809,310.0831,Id_12492
12492,131.79076,131.79076,131.90314,132.1833,Id_12493
12493,231.87288,231.87288,232.16734,231.64578,Id_12494
12494,248.72537,248.72537,248.43066,249.49513,Id_12495
12495,189.7294,189.7294,187.10175,187.71655,Id_12496
12496,257.49893,257.49893,258.23904,257.308,Id_12497
12497,288.27902,288.27902,288.2572,288.24643,Id_12498
12498,142.77148,142.77148,143.39507,142.29178,Id_12499
12499,273.92325,273.92325,274.1485,274.35037,Id_12500
12500,298.29907,298.29907,298.4735,298.3833,Id_12501
12501,134.21335,134.21335,132.86554,133.94621,Id_12502
12502,251.60797,251.60797,250.46703,251.07472,Id_12503
12503,133.54138,133.54138,134.10294,133.79694,Id_12504
12504,137.02686,137.02686,136.58928,137.92264,Id_12505
12505,265.68802,265.68802,265.25363,265.8354,Id_12506
12506,149.70766,149.70766,150.4877,150.07841,Id_12507
12507,213.34639,213.34639,213.31172,212.75475,Id_12508
12508,110.34139,110.34139,110.417816,110.50124,Id_12509
12509,202.66396,202.66396,201.94176,202.57689,Id_12510
12510,248.93303,248.93303,249.62878,248.78271,Id_12511
12511,207.5886,207.5886,207.84453,207.69626,Id_12512
12512,119.23009,119.23009,119.21542,118.89982,Id_12513
12513,175.31487,175.31487,174.9952,175.30103,Id_12514
12514,109.55359,109.55359,111.33815,110.08448,Id_12515
12515,220.32466,220.32466,220.42342,221.03702,Id_12516
12516,157.02666,157.02666,157.26636,156.95831,Id_12517
12517,114.578705,114.578705,114.011314,114.50112,Id_12518
12518,140.71849,140.71849,141.04019,141.0814,Id_12519
12519,211.21884,211.21884,211.20988,211.16577,Id_12520
12520,124.317635,124.317635,124.71682,123.95478,Id_12521
12521,202.88321,202.88321,202.95418,203.24718,Id_12522
12522,144.51666,144.51666,145.85867,145.13264,Id_12523
12523,134.78552,134.78552,134.89053,134.80037,Id_12524
12524,255.38846,255.38846,255.44989,255.9762,Id_12525
12525,132.51303,132.51303,132.68939,132.33995,Id_12526
12526,263.39642,263.39642,263.18445,263.34192,Id_12527
12527,143.99104,143.99104,143.85751,143.71413,Id_12528
12528,249.02036,249.02036,249.59773,249.29568,Id_12529
12529,145.53629,145.53629,144.76012,145.10274,Id_12530
12530,208.16608,208.16608,207.67647,208.15558,Id_12531
12531,115.97104,115.97104,115.75506,116.05589,Id_12532
12532,203.92268,203.92268,204.3083,203.9888,Id_12533
12533,274.26212,274.26212,273.98965,274.77112,Id_12534
12534,119.79869,119.79869,120.0677,119.580376,Id_12535
12535,360.45294,360.45294,360.90234,360.86505,Id_12536
12536,134.61159,134.61159,132.47336,130.28552,Id_12537
12537,327.93536,327.93536,328.45447,328.08438,Id_12538
12538,317.95355,317.95355,317.53635,317.83347,Id_12539
12539,318.2185,318.2185,318.28372,317.84805,Id_12540
12540,273.93134,273.93134,273.77277,274.23416,Id_12541
12541,325.46417,325.46417,325.25775,325.12857,Id_12542
12542,274.2443,274.2443,274.4194,274.80386,Id_12543
12543,186.54956,186.54956,187.11682,187.95935,Id_12544
12544,227.41069,227.41069,228.21436,227.34102,Id_12545
12545,308.79666,308.79666,308.69968,308.9113,Id_12546
12546,324.77985,324.77985,324.6079,324.67755,Id_12547
12547,321.44406,321.44406,321.43527,321.22293,Id_12548
12548,230.77985,230.77985,230.34015,231.10188,Id_12549
12549,341.846,341.846,341.23703,341.96274,Id_12550
12550,236.0056,236.0056,235.45659,235.86157,Id_12551
12551,275.3119,275.3119,275.5187,275.55646,Id_12552
12552,273.17896,273.17896,273.04608,273.10983,Id_12553
12553,244.39711,244.39711,245.08762,244.83118,Id_12554
12554,165.4591,165.4591,166.62888,165.57417,Id_12555
12555,165.59578,165.59578,167.17285,165.42319,Id_12556
12556,179.96184,179.96184,179.19373,180.61707,Id_12557
12557,250.20206,250.20206,251.1689,250.38618,Id_12558
12558,103.561195,103.561195,103.417435,104.58502,Id_12559
12559,202.23827,202.23827,203.20845,204.43065,Id_12560
12560,170.05121,170.05121,169.7689,170.12482,Id_12561
12561,149.39893,149.39893,149.68956,148.78268,Id_12562
12562,148.00728,148.00728,148.02574,147.07664,Id_12563
12563,188.06955,188.06955,188.0073,188.09416,Id_12564
12564,110.29097,110.29097,109.9745,109.67113,Id_12565
12565,117.209435,117.209435,116.497375,117.34831,Id_12566
12566,122.69357,122.69357,122.244835,122.807274,Id_12567
12567,224.12193,224.12193,224.1699,224.03488,Id_12568
12568,166.9492,166.9492,168.37071,169.07808,Id_12569
12569,156.97458,156.97458,157.00618,156.75146,Id_12570
12570,117.03433,117.03433,118.03075,117.29125,Id_12571
12571,271.03476,271.03476,271.2947,271.2547,Id_12572
12572,270.6331,270.6331,270.84558,270.9266,Id_12573
12573,125.26169,125.26169,125.15943,125.61828,Id_12574
12574,142.94807,142.94807,143.30716,143.86842,Id_12575
12575,185.7599,185.7599,185.71916,185.72968,Id_12576
12576,146.69662,146.69662,146.13187,146.38669,Id_12577
12577,115.38083,115.38083,115.08251,114.982895,Id_12578
12578,250.86768,250.86768,250.91142,250.75542,Id_12579
12579,132.49992,132.49992,132.15407,132.45317,Id_12580
12580,230.91396,230.91396,230.69029,230.68301,Id_12581
12581,115.554344,115.554344,115.30737,115.15083,Id_12582
12582,201.71332,201.71332,201.67168,201.13353,Id_12583
12583,143.25642,143.25642,143.29285,143.5404,Id_12584
12584,142.42368,142.42368,142.85179,142.88797,Id_12585
12585,111.0026,111.0026,110.824776,111.21641,Id_12586
12586,127.217865,127.217865,127.458176,127.40685,Id_12587
12587,131.11928,131.11928,130.95508,131.03183,Id_12588
12588,112.33093,112.33093,111.797615,111.733696,Id_12589
